5.253290,-7.009212
7.887436,-7.015698
13.207596,-6.946655
21.243158,-6.872149
31.160721,-6.768634
40.716419,-6.610298
49.018547,-6.475641
56.450829,-5.786376
63.827152,-3.608857
70.757553,0.091194
76.564301,4.862502
81.159988,10.406551
84.879395,17.474152
86.884506,24.555674
88.803246,32.742699
90.899216,42.246948
92.785622,51.430546
94.600739,60.126179
96.157425,67.061424
96.958511,70.889053
97.822731,74.892433
99.619530,79.166077
103.338928,82.965378
106.823021,84.366806
108.946037,84.550377
112.357155,83.981316
117.964653,82.729240
124.802719,81.005058
130.924988,79.781609
134.950150,78.883629
138.678680,78.066376
140.288452,77.696259
141.172729,77.460518
142.224762,77.155396
144.206619,76.488724
147.987244,74.937576
152.706635,72.497749
157.600677,69.174438
162.311783,65.129181
166.985092,60.580982
170.603668,55.778748
173.707428,49.782078
175.767593,43.015171
176.668060,36.039108
176.742737,28.802551
175.731583,21.123047
173.080215,13.720676
169.471100,5.660643
166.004669,-3.170986
162.519608,-11.636558
158.917740,-20.130531
155.766388,-27.539524
153.144012,-33.635155
150.320770,-39.847900
